participant;condition;layout;chats;part;topic;question;answer;wait_time;correct
14;D;2;4;3;Jalkapallosäännöt;Mikä on pallon ympärysmitta?;68-70 cm;20,73;TRUE
14;D;2;4;3;Jalkapallosäännöt;Kuinka monta pelaajaa joukkueessa saa olla enintään?;11;44,03;TRUE
14;D;2;4;3;Jalkapallosäännöt;Sitten vielä yksi. Kuinka kaukana vastapuolen pelaajien pitää olla kulmakaaresta kulmapotkutilanteessa?;9,15m;72,18;TRUE
15;A;1;3;3;Lämpöpumppu;Lämpöpumppuni ohjausjärjestelmän vihreä merkkivalo alkoi vilkkumaan eilen, mitä se tarkoittaa?;jokin hälytys aktiivisena;58,35;TRUE
15;A;1;3;3;Lämpöpumppu;Mikä asetus pitää olla päällä, jotta ohjausjärjestelmä sallii vain sähkövastuksen toiminnan?;lisälämpö;48,49;TRUE
15;A;1;3;3;Lämpöpumppu;Entä mikä on oletussäätö lämpötilalle, jos otan lämmityksen pois?;17;58,85;TRUE
15;A;1;3;3;Painepesuri;Mikä on mallin P 130.2 nimellispaine?;120baari;33,68;TRUE
15;A;1;3;3;Painepesuri;Entä nimellisvirrankulutus?;2.300kw;51,09;TRUE
15;A;1;3;3;Painepesuri;Kuinka pitkä takuu laitteessa on?;2 vuotta;55,79;TRUE
15;A;1;3;3;Arkkupakastin;Tarvitsisin vastauksen muutamaan kysymykseen, jotta tiedän ostanko arkkupakastimen. Kuinka leveä pakastin on?;595mm;18,13;TRUE
15;A;1;3;3;Arkkupakastin;Sitten kysymys asennuksesta. Voinko asentaa pakastimen varastoon, jossa on talvella +5 astetta lämmintä?;ei;84,36;TRUE
15;A;1;3;3;Arkkupakastin;Entä mikä on alhaisin lämpötila, jolle pakastimen voi säätää käyttöpaneelista?;-24;59,37;TRUE
15;A;1;3;3;Jääkaappi;Tarvitsisin apua jääkaapin asennuksessa. Kuinka kauas sähköliedestä jääkaappi tulee vähintään sijoittaa?;3cm;107,49;TRUE
15;A;1;3;3;Mikroaaltouuni;Minulla olisi pari kysymystä viime viikolla ostamastani mikrosta. Luulen että siinä on jokin häiriö, koska näytössä palaa kolme nollaa. Mikä voisi olla syy tähän?;sähkökatko;77,42;TRUE
15;A;1;3;3;Pöytätenniksen säännöt;Meillä on tässä kaverin kanssa erimielisyyksiä pöytätenniksen säännöistä. Mikä on pöydän pituus?;274cm;84,82;TRUE
15;B;2;3;1;Tenniksen kilpailumääräykset;Ajattelin ilmoittautua tenniskisoihin, mutta edellisistä on niin kauan aikaa, että haluaisin tarkistaa pari juttua. Olen tasolla 14, mihin tasoluokkaan minun kuuluu osallistua?;c;50,93;TRUE
15;B;2;3;1;Tenniksen kilpailumääräykset;Olen vähän huolissani omasta jaksamisestani, kuinka pitkä tauko kahden normaalipituisen saman luokan ottelussa on vähintään?;60min;87,44;TRUE
15;B;2;3;1;Tenniksen kilpailumääräykset;Kuinka montaa palloa tennisotteluissa voi korkeintaan käyttää?;6;76,89;TRUE
15;B;2;3;1;Kuivauskaappi;Kuinka korkea kuivauskaappi on?;1900mm;39,55;TRUE
15;B;2;3;1;Kuivauskaappi;Kuinka kauan lingotun pyykin kuivaus pikakuivauksella kestää?;120min;96,16;TRUE
15;B;2;3;1;Kuivauskaappi;Mitä pesuainetta kuivauskaapin puhdistukseen voi käyttää?;mieto saippualiuos;92,60;TRUE
15;B;2;3;1;Uuni;Harkitsen tässä uunin ostoa, mutta haluaisin ensin tietää laitteen mitoista vähän. Mikä on leveimmän keittolevyn halkaisija?;180mm;92,70;TRUE
15;B;2;3;1;Uuni;Entä kuinka monta kannatintasoa uunissa on?;4;108,33;TRUE
15;B;2;3;1;Uuni;Sitten vielä pari kysymystä uunin asennuksesta. Voiko uunin asentaa 200 mm päähän seinästä?;kyllä;40,76;TRUE
15;B;2;3;1;Uuni;Hyvä, entä kuinka paljon tyhjää tilaa lieden päällä pitää vähintään olla?;650mm;39,14;TRUE
15;B;2;3;1;Mankeli;Olen katsellut mankelia mutta tarvitsisin vähän lisätietoja, jotta tiedän ostanko sen. Mikä on mankelin syvyys?;314mm;14,32;TRUE
15;B;2;3;1;Mankeli;Entä mankeliliinan leveys?;55cm;58,43;TRUE
15;C;1;4;4;Televisio;Yritän muodostaa internet-yhteyttä ostamaani televisioon, mutta se ei tunnu onnistuvan. Mikä on minimi verkkoyhteyden nopeus, jotta internet-yhteys voidaan muodostaa?;10mbps;32,04;TRUE
15;C;1;4;4;Televisio;Kytkin USB-näppäimistön televisioon, millä painikkeella pääsen palaamaan valikossa edelliseen näyttöön?;esc näppäin;77,97;TRUE
15;C;1;4;4;Televisio;Entä mitä Windows-näppäin tekee?;näyttää television asetukset;99,86;TRUE
15;C;1;4;4;Miekkailu;Olen miettinyt miekkailun aloittamista, mutta en tiedä mikä kolmesta miekkailulajista pitäisi valita. Mikä kolmesta miekkatyypistä (kalpa, floretti, säilä) saa olla painavin?;kalpa;69,68;TRUE
15;C;1;4;4;Miekkailu;Kuinka paljon se saa enintään painaa?;770g;74,25;TRUE
15;C;1;4;4;Miekkailu;Sitten vielä kiinnostaisi osuma-alueet. Mikä on säilämiekkailun osuma-alue?;vartalo vyötäröstä ylöspäin;127,02;TRUE
15;C;1;4;4;Miekkailu;Entä kalpamiekkailun?;koko vartalo;20,16;TRUE
15;C;1;4;4;Grilli;Mietin grillin ostoa ja olisi pari kysymystä siitä. Mitkä ovat grillauspinta-alan pituus ja leveys?;49,6x90,0cm;86,12;TRUE
15;C;1;4;4;Grilli;Kuinka pitkä takuu grillillä on?;2 vuotta;51,32;TRUE
15;C;1;4;4;Grilli;Entä mitä lisävarusteita grilliin on saatavana?;suojahuppu ja elektroninen grillivarras;112,90;TRUE
15;C;1;4;4;Langattomat Bluetooth-kuulokkeet;Ostin juuri uudet Bluetooth-kuulokkeet ja tarvitsisin vastauksen muutamaan kysymykseen. Mitä kaikkea pakkauksen pitäisi sisältää?;kuulokkeet, lautauskaapeli ja pikaopas;93,37;TRUE
15;C;1;4;4;Langattomat Bluetooth-kuulokkeet;OK, minulta näyttäisi puuttuvan ohjeet ja siksi tässä kyselen. Yritin muodostaa pariliitosta, mutta se kysyy jotain salasanaa. Mikä se mahtaa olla?;0;107,15;TRUE
15;C;1;4;4;Langattomat Bluetooth-kuulokkeet;Kuinka kauan kuulokkeiden lataaminen pitäisi yleensä kestää?;2 tuntia;104,65;TRUE
15;C;1;4;4;Langattomat Bluetooth-kuulokkeet;Kuinka suuri kuulokkeiden toimintasäde on?;10m;20,57;TRUE
15;D;2;4;2;Astianpesukone;Ostin astianpesukoneen, ja minulla olisi muutama kysymys siihen liittyen. Mikä ohjelma on tarkoitettu erittäin likaisten astioiden pesuun (ohjelman numero)?;3;20,03;TRUE
15;D;2;4;2;Astianpesukone;Selvä, mitä lämpötilaa tämä ohjelma käyttää?;70;70,15;TRUE
15;D;2;4;2;Astianpesukone;Sitten vielä yksi kysymys koneen asetuksista. Asuinpaikassani veden kovuus on 32°dH, mihin asentoon vedenpehmennin tulee siis asettaa?;7;136,67;TRUE
15;D;2;4;2;Kuivausrumpu;Haluaisin kysyä pari kysymystä kuivausrummusta ennen ostopäätöstä. Kuinka leveä kuivausrumpu on?;600mm;39,72;TRUE
15;D;2;4;2;Liesituuletin;Olen käyttänyt liesituuletinta jonkin aikaa ja mieleeni heräsi muutamia kysymyksiä siitä. Miten saan intensiivitehon päälle? Laitteessani on ohjauspaneeli 1.;+;215,78;TRUE
15;D;2;4;2;Agility;Olen osallistumassa ensimmäistä kertaa agility-kilpailuun. Koirani säkäkorkeus on 40cm, mihin kilpailuluokkaan (koko) minun pitää osallistua?;medi;72,34;TRUE
15;D;2;4;2;Agility;Kuinka monta eri tasoluokkaa on olemassa?;3;176,17;TRUE
16;A;1;3;4;Jalkapallosäännöt;Ajattelin pitää tietovisan eri urheilulajeista ja mietin tässä jalkapallokysymyksiä, tarvitsisin niihin vastaukset. Ensimmäiseksi, mikä on pelikentän sivurajan minimipituus?;90m;30,25;TRUE
16;A;1;3;4;Jalkapallosäännöt;Mikä on pallon ympärysmitta?;68-70cm;18,30;TRUE
16;A;1;3;4;Jalkapallosäännöt;Kuinka monta pelaajaa joukkueessa saa olla enintään?;11, (joista 1 maalivahti);34,55;TRUE
16;A;1;3;4;Jalkapallosäännöt;Sitten vielä yksi. Kuinka kaukana vastapuolen pelaajien pitää olla kulmakaaresta kulmapotkutilanteessa?;9,15m;32,92;TRUE
16;A;1;3;4;Mankeli;Olen katsellut mankelia mutta tarvitsisin vähän lisätietoja, jotta tiedän ostanko sen. Mikä on mankelin syvyys?;314mm;35,03;TRUE
16;A;1;3;4;Mankeli;Entä mankeliliinan leveys?;55cm;36,53;TRUE
16;A;1;3;4;Mankeli;Mikä on lakanoiden mankeiloimisaika?;2-4min;31,63;TRUE
16;A;1;3;4;Astianpesukone;Ostin astianpesukoneen, ja minulla olisi muutama kysymys siihen liittyen. Mikä ohjelma on tarkoitettu erittäin likaisten astioiden pesuun (ohjelman numero)?;3;40,42;TRUE
16;A;1;3;4;Astianpesukone;Selvä, mitä lämpötilaa tämä ohjelma käyttää?;70 celsiusastetta;38,43;TRUE
16;A;1;3;4;Astianpesukone;Sitten vielä yksi kysymys koneen asetuksista. Asuinpaikassani veden kovuus on 32°dH, mihin asentoon vedenpehmennin tulee siis asettaa?;7;35,33;TRUE
16;A;1;3;4;Taekwondon kilpailusäännöt;Lapseni on osallistumassa ensimmäiseen taekwondokilpailuun ja muutama asia on vielä epäselvä. Mihin kilpailuluokkaan hänen pitää osallistua? Hän on 9-vuotias.;värivyöt, C-juniorit;52,94;TRUE
16;A;1;3;4;Taekwondon kilpailusäännöt;Käydäänkö tässä luokassa pyykkipoikaottelua?;kyllä;38,10;TRUE
16;A;1;3;4;Kuivauskaappi;Kuinka korkea kuivauskaappi on?;1900mm;27,22;TRUE
16;A;1;3;4;Kuivauskaappi;Kuinka kauan lingotun pyykin kuivaus pikakuivauksella kestää?;n. 120min;89,31;TRUE
16;A;1;3;4;Jääkaappi;Tarvitsisin apua jääkaapin asennuksessa. Kuinka kauas sähköliedestä jääkaappi tulee vähintään sijoittaa?;3cm;52,30;TRUE
16;B;2;3;1;Liesituuletin;Olen käyttänyt liesituuletinta jonkin aikaa ja mieleeni heräsi muutamia kysymyksiä siitä. Miten saan intensiivitehon päälle? Laitteessani on ohjauspaneeli 1.;paina painiketta + kun tuuletin teholla 3;57,23;TRUE
16;B;2;3;1;Liesituuletin;Kuinka usein rasvasuodatin pitäisi puhdistaa?;2 kuukauden välein;99,72;TRUE
16;B;2;3;1;Liesituuletin;Entä mitä puhdistusainetta voi käyttää laitteen alumiini- ja muoviosien puhdistukseen?;lasinpesuainetta;45,92;TRUE
16;B;2;3;1;Mikroaaltouuni;Minulla olisi pari kysymystä viime viikolla ostamastani mikrosta. Luulen että siinä on jokin häiriö, koska näytössä palaa kolme nollaa. Mikä voisi olla syy tähän?;Sähkökatko;31,09;TRUE
16;B;2;3;1;Mikroaaltouuni;Selvä. Entä mikä on suurin teho jonka voin valita?;800W;36,23;TRUE
16;B;2;3;1;Mikroaaltouuni;Mitä tällä teholla tulisi kuumentaa?;nesteitä;84,53;TRUE
16;B;2;3;1;Mikroaaltouuni;Olen kuullut, että metalliastiaa ei saisi laittaa mikroon, mistä se johtuu?;mikroaallot eivät läpäise metallia;59,92;TRUE
16;B;2;3;1;Pöytätenniksen säännöt;Meillä on tässä kaverin kanssa erimielisyyksiä pöytätenniksen säännöistä. Mikä on pöydän pituus?;274cm;91,52;TRUE
16;B;2;3;1;Pöytätenniksen säännöt;Kuinka korkealle pallon kuuluu nousta pelaajan kämmenestä syötössä?;16cm;15,33;TRUE
16;B;2;3;1;Pöytätenniksen säännöt;Entä kuinka kuinka monta pistettä pelaajan pitää vähintään saada, jotta voi voittaa erän?;11;142,68;TRUE
16;B;2;3;1;Langattomat Bluetooth-kuulokkeet;Ostin juuri uudet Bluetooth-kuulokkeet ja tarvitsisin vastauksen muutamaan kysymykseen. Mitä kaikkea pakkauksen pitäisi sisältää?;philipsin langattomat kuulokkeet, usb-latauskaapelin ja pikaoppaan;46,56;TRUE
16;C;1;4;3;Kuivausrumpu;Haluaisin kysyä pari kysymystä kuivausrummusta ennen ostopäätöstä. Kuinka leveä kuivausrumpu on?;600mm;45,50;TRUE
16;C;1;4;3;Kuivausrumpu;Mikä on täysin kuivaksi kuivaavan ohjelman maksimitäyttömäärä?;8kg;71,67;TRUE
16;C;1;4;3;Kuivausrumpu;Kuuluuko ajastettu kuivaus laitteen lisätoimintoihin?;kuuluu;32,35;TRUE
16;C;1;4;3;Kuivausrumpu;Entä onko laitteessa ohjelmaa villavaatteille?;on;103,04;TRUE
16;C;1;4;3;Päältäajettava ruohonleikkuri;Haluaisin vertailla kahta ruohonleikkurimallia, LM2148 M ja LM2153 MD. Kummassa näistä on suurempi teho?;LM2153 MD;72,94;TRUE
16;C;1;4;3;Päältäajettava ruohonleikkuri;Entä onko niiden polttoainesäiliöiden tilavuuksissa eroa?;ei ole;48,13;TRUE
16;C;1;4;3;Päältäajettava ruohonleikkuri;Mitkä niiden leikkuuleveydet ovat?;LM2148M 48mm ja LM2153 MD 53mm;45,38;TRUE
16;C;1;4;3;Agility;Olen osallistumassa ensimmäistä kertaa agility-kilpailuun. Koirani säkäkorkeus on 40cm, mihin kilpailuluokkaan (koko) minun pitää osallistua?;Medi;88,66;TRUE
16;C;1;4;3;Agility;Kuinka monta eri tasoluokkaa on olemassa?;kolme;28,34;TRUE
16;C;1;4;3;Agility;Onko agilitykilpailun tarkoituksena yhtenä osa-aluuena koiran ulkonäön arviointi?;ei;97,00;TRUE
16;C;1;4;3;Arkkupakastin;Tarvitsisin vastauksen muutamaan kysymykseen, jotta tiedän ostanko arkkupakastimen. Kuinka leveä pakastin on?;595mm;26,72;TRUE
16;C;1;4;3;Arkkupakastin;Sitten kysymys asennuksesta. Voinko asentaa pakastimen varastoon, jossa on talvella +5 astetta lämmintä?;et;69,26;TRUE
16;C;1;4;3;Arkkupakastin;Entä mikä on alhaisin lämpötila, jolle pakastimen voi säätää käyttöpaneelista?;-24 celsiusta;65,61;TRUE
16;C;1;4;3;Televisio;Yritän muodostaa internet-yhteyttä ostamaani televisioon, mutta se ei tunnu onnistuvan. Mikä on minimi verkkoyhteyden nopeus, jotta internet-yhteys voidaan muodostaa?;10Mbps;91,59;TRUE
16;C;1;4;3;Miekkailu;Olen miettinyt miekkailun aloittamista, mutta en tiedä mikä kolmesta miekkailulajista pitäisi valita. Mikä kolmesta miekkatyypistä (kalpa, floretti, säilä) saa olla painavin?;kalpa;130,63;TRUE
16;D;2;4;2;Tenniksen kilpailumääräykset;Ajattelin ilmoittautua tenniskisoihin, mutta edellisistä on niin kauan aikaa, että haluaisin tarkistaa pari juttua. Olen tasolla 14, mihin tasoluokkaan minun kuuluu osallistua?;C;28,81;TRUE
16;D;2;4;2;Tenniksen kilpailumääräykset;Olen vähän huolissani omasta jaksamisestani, kuinka pitkä tauko kahden normaalipituisen saman luokan ottelussa on vähintään?;60min;122,30;TRUE
16;D;2;4;2;Tenniksen kilpailumääräykset;Kuinka montaa palloa tennisotteluissa voi korkeintaan käyttää?;6kpl;90,45;TRUE
16;D;2;4;2;Generaattori;Missä tätä generaattoria on tarkoitus käyttää?;asuntovaunuissa, matkailuautoissa ja kaupallisessa käytössä olevissa ajoneuvoissa;78,86;TRUE
16;D;2;4;2;Generaattori;Kuinka paljon se painaa?;96,5kg;92,21;TRUE
16;D;2;4;2;Generaattori;Mitä lisävarusteita generaattoriin on saatavana?;ulkoinen tiivistesarja;78,09;TRUE
16;D;2;4;2;Generaattori;Minkälainen huolto pitäisi tehdä generaattorin käytön ensimmäisenä kuukautena?;vaihdata öljy;73,59;TRUE
16;D;2;4;2;Cheerleadingin kilpailusäännöt;Joukkueemme on osallistumassa cheerleadingin SM-kisoihin ja haluaisin selvittää muutaman asian kilpailusäännöistä. Kuinka suuri kilpailualue on SM-kisoissa?;14x16m;76,15;TRUE
16;D;2;4;2;Cheerleadingin kilpailusäännöt;Entä kuinka monta ulkoista spotteria joukkueella saa olla kilpailussa enintään?;6 ulkopuolista spotteria;113,35;TRUE
16;D;2;4;2;Cheerleadingin kilpailusäännöt;Saako ulkoinen spotteri tukea huojuvaa pyramidia?;ei saa;87,81;TRUE
16;D;2;4;2;Nelikopteri;Kiinnostaisi tietää muutama juttu tästä nelikopterista. Kuinka painava kopteri on?;1380g;44,19;TRUE
16;D;2;4;2;Nelikopteri;Entä mikä on sen maksiminopeus?;20m/s;122,35;TRUE
17;A;1;3;2;Nelikopteri;Kiinnostaisi tietää muutama juttu tästä nelikopterista. Kuinka painava kopteri on?;1380g;21,48;TRUE
17;A;1;3;2;Nelikopteri;Entä mikä on sen maksiminopeus?;20m/s;51,26;TRUE
17;A;1;3;2;Nelikopteri;Kuuluko kotiinpaluutoimintoon kotiin paluu, jos akku on vähissä?;Kyllä;34,08;TRUE
17;A;1;3;2;Nelikopteri;Kuinka pitkä takuu kopterilla on?;1v;18,22;TRUE
17;A;1;3;2;Miekkailu;Olen miettinyt miekkailun aloittamista, mutta en tiedä mikä kolmesta miekkailulajista pitäisi valita. Mikä kolmesta miekkatyypistä (kalpa, floretti, säilä) saa olla painavin?;Kalpa;13,87;TRUE
17;A;1;3;2;Miekkailu;Kuinka paljon se saa enintään painaa?;770g;69,26;TRUE
17;A;1;3;2;Miekkailu;Sitten vielä kiinnostaisi osuma-alueet. Mikä on säilämiekkailun osuma-alue?;Koko vartalo vyötäröstä ylöspäin;60,01;TRUE
17;A;1;3;2;Miekkailu;Entä kalpamiekkailun?;Keho;23,37;TRUE
17;A;1;3;2;Liesituuletin;Olen käyttänyt liesituuletinta jonkin aikaa ja mieleeni heräsi muutamia kysymyksiä siitä. Miten saan intensiivitehon päälle? Laitteessani on ohjauspaneeli 1.;Kun painat uudelleen painiketta +, intensiitiviteho boost 2 aktivoituu;87,40;TRUE
17;A;1;3;2;Liesituuletin;Kuinka usein rasvasuodatin pitäisi puhdistaa?;vähintään 2kk välein;39,41;TRUE
17;A;1;3;2;Liesituuletin;Entä mitä puhdistusainetta voi käyttää laitteen alumiini- ja muoviosien puhdistukseen?;Lasinpesuaine;39,96;TRUE
17;A;1;3;2;Agility;Olen osallistumassa ensimmäistä kertaa agility-kilpailuun. Koirani säkäkorkeus on 40cm, mihin kilpailuluokkaan (koko) minun pitää osallistua?;Medi (M);55,96;TRUE
17;A;1;3;2;Agility;Kuinka monta eri tasoluokkaa on olemassa?;3;24,36;TRUE
17;B;2;3;4;Ompelukone;Mikä on tässä ompelukoneessa ompelen enimmäisleveys?;5mm;15,29;TRUE
17;B;2;3;4;Ompelukone;Entä mille välille ompelen pituuden voi asettaa siksak-ompelussa?;0,5 - 4;64,06;TRUE
17;B;2;3;4;Ompelukone;Kuinka painava kone on?;5,0kg;37,05;TRUE
17;B;2;3;4;Kuivausrumpu;Haluaisin kysyä pari kysymystä kuivausrummusta ennen ostopäätöstä. Kuinka leveä kuivausrumpu on?;600mm;28,11;TRUE
17;B;2;3;4;Kuivausrumpu;Mikä on täysin kuivaksi kuivaavan ohjelman maksimitäyttömäärä?;8kg;54,74;TRUE
17;B;2;3;4;Kuivausrumpu;Kuuluuko ajastettu kuivaus laitteen lisätoimintoihin?;Kyllä;13,30;TRUE
17;B;2;3;4;Kuivausrumpu;Entä onko laitteessa ohjelmaa villavaatteille?;Kyllä;67,71;TRUE
17;B;2;3;4;Mankeli;Olen katsellut mankelia mutta tarvitsisin vähän lisätietoja, jotta tiedän ostanko sen. Mikä on mankelin syvyys?;314mm;41,66;TRUE
17;B;2;3;4;Mankeli;Entä mankeliliinan leveys?;55cm;63,98;TRUE
17;B;2;3;4;Mankeli;Mikä on lakanoiden mankeiloimisaika?;2-4min;42,35;TRUE
17;B;2;3;4;Tenniksen kilpailumääräykset;Ajattelin ilmoittautua tenniskisoihin, mutta edellisistä on niin kauan aikaa, että haluaisin tarkistaa pari juttua. Olen tasolla 14, mihin tasoluokkaan minun kuuluu osallistua?;C;28,40;TRUE
17;B;2;3;4;Tenniksen kilpailumääräykset;Olen vähän huolissani omasta jaksamisestani, kuinka pitkä tauko kahden normaalipituisen saman luokan ottelussa on vähintään?;60min;74,93;TRUE
17;B;2;3;4;Tenniksen kilpailumääräykset;Kuinka montaa palloa tennisotteluissa voi korkeintaan käyttää?;6;36,89;TRUE
17;B;2;3;4;Kamiina;Voinko käyttää ostamani kamiinan polttoaineena sytytysnestettä?;Ei;30,13;TRUE
17;B;2;3;4;Kamiina;Entä mitä materiaalia keittolevy on?;Valurautaa;38,75;TRUE
17;B;2;3;4;Arkkupakastin;Tarvitsisin vastauksen muutamaan kysymykseen, jotta tiedän ostanko arkkupakastimen. Kuinka leveä pakastin on?;595mm;83,99;TRUE
17;C;1;4;1;Cheerleadingin kilpailusäännöt;Joukkueemme on osallistumassa cheerleadingin SM-kisoihin ja haluaisin selvittää muutaman asian kilpailusäännöistä. Kuinka suuri kilpailualue on SM-kisoissa?;14x16m;50,74;TRUE
17;C;1;4;1;Cheerleadingin kilpailusäännöt;Entä kuinka monta ulkoista spotteria joukkueella saa olla kilpailussa enintään?;6;41,99;TRUE
17;C;1;4;1;Cheerleadingin kilpailusäännöt;Saako ulkoinen spotteri tukea huojuvaa pyramidia?;Ei, mutta sa kevyesti koskea alastuloissa;77,95;TRUE
17;C;1;4;1;Jalkapallosäännöt;Ajattelin pitää tietovisan eri urheilulajeista ja mietin tässä jalkapallokysymyksiä, tarvitsisin niihin vastaukset. Ensimmäiseksi, mikä on pelikentän sivurajan minimipituus?;90m;59,30;TRUE
17;C;1;4;1;Jalkapallosäännöt;Mikä on pallon ympärysmitta?;68-70cm;26,17;TRUE
17;C;1;4;1;Jalkapallosäännöt;Kuinka monta pelaajaa joukkueessa saa olla enintään?;11, joista 1 maalivahti;34,61;TRUE
17;C;1;4;1;Jalkapallosäännöt;Sitten vielä yksi. Kuinka kaukana vastapuolen pelaajien pitää olla kulmakaaresta kulmapotkutilanteessa?;9,15m;57,88;TRUE
17;C;1;4;1;Painepesuri;Mikä on mallin P 130.2 nimellispaine?;12/120;71,39;TRUE
17;C;1;4;1;Painepesuri;Entä nimellisvirrankulutus?;2.300kW;76,39;TRUE
17;C;1;4;1;Painepesuri;Kuinka pitkä takuu laitteessa on?;2v;37,41;TRUE
17;C;1;4;1;Lämpöpumppu;Lämpöpumppuni ohjausjärjestelmän vihreä merkkivalo alkoi vilkkumaan eilen, mitä se tarkoittaa?;pumppu on käynnissä ja se on valmis tuottamaan lämpöä tai lämmintä vettä;67,35;FALSE
17;C;1;4;1;Koripallon pelisäännöt;Olen perustamassa koripallojoukkuetta ja olisi muutama kysymys. Kuinka monta pelaajaa joukkueessa voi enintään olla?;12 ml kapteeni;54,15;TRUE
17;C;1;4;1;Koripallon pelisäännöt;Mitkä ovat pelikentän pituus ja leveys?;28m pitkä 15m leveä;34,12;TRUE
17;D;2;4;3;Päältäajettava ruohonleikkuri;Haluaisin vertailla kahta ruohonleikkurimallia, LM2148 M ja LM2153 MD. Kummassa näistä on suurempi teho?;LM2153 MD;39,32;TRUE
17;D;2;4;3;Päältäajettava ruohonleikkuri;Entä onko niiden polttoainesäiliöiden tilavuuksissa eroa?;Ei;47,30;TRUE
17;D;2;4;3;Päältäajettava ruohonleikkuri;Mitkä niiden leikkuuleveydet ovat?;LM2148M: 48mm, LM2153MD: 53mm;33,11;TRUE
17;D;2;4;3;Jääkaappi;Tarvitsisin apua jääkaapin asennuksessa. Kuinka kauas sähköliedestä jääkaappi tulee vähintään sijoittaa?;3cm;36,30;TRUE
17;D;2;4;3;Jääkaappi;Olen kytkemässä jääkaappia toimintaan, laitoin juuri pistokkeen seinään ja nyt kuuluu joku hälytysääni. Mitä teen?;Paina lämpötilavalitsinta 1;98,23;TRUE
17;D;2;4;3;Jääkaappi;Jääkaapista kuuluu välillä naksahduksia. Kuuluvatko ne normaaleihin käyntiääniin?;Kyllä;11,92;TRUE
17;D;2;4;3;Jääkaappi;Voisin vielä varmuuden vuoksi ottaa talteen huoltopalvelun puhelinnumeron, mikä se on?;207510700;90,25;TRUE
17;D;2;4;3;Pyykinpesukone;Olen miettinyt pesukoneen ostoa, ja haluasin kysyä pari juttua ennen päätöstä. Mikä on koneen leveys?;600mm;29,15;TRUE
17;D;2;4;3;Pyykinpesukone;Entä maksimitäyttömäärä?;7kg;98,00;TRUE
17;D;2;4;3;Pyykinpesukone;Voiko koneen lisätoimintoihin kuuluvalla ajastuksella ajastaa koneen käynnistymään vuorokauden päästä?;Ei, enintään 20h päästä;70,67;TRUE
17;D;2;4;3;Astianpesukone;Ostin astianpesukoneen, ja minulla olisi muutama kysymys siihen liittyen. Mikä ohjelma on tarkoitettu erittäin likaisten astioiden pesuun (ohjelman numero)?;3;61,40;TRUE
17;D;2;4;3;Astianpesukone;Selvä, mitä lämpötilaa tämä ohjelma käyttää?;70c;35,69;TRUE
17;D;2;4;3;Astianpesukone;Sitten vielä yksi kysymys koneen asetuksista. Asuinpaikassani veden kovuus on 32°dH, mihin asentoon vedenpehmennin tulee siis asettaa?;7;43,24;TRUE
17;D;2;4;3;Grilli;Mietin grillin ostoa ja olisi pari kysymystä siitä. Mitkä ovat grillauspinta-alan pituus ja leveys?;49,6cm x 90,0cm;30,31;TRUE
17;D;2;4;3;Grilli;Kuinka pitkä takuu grillillä on?;2v;84,98;TRUE
17;D;2;4;3;Generaattori;Missä tätä generaattoria on tarkoitus käyttää?;Asuntovaunuissa, matkailuautoissa ja kaupallisessa käytössä olevissa ajoneuvoissa;100,27;TRUE
18;A;1;3;3;Kiuas;Minulla olisi pari kysymystä koskien kiuastanne. Millä etäisyydellä kiukaan pitää olla sen takana olevasta seinästä?;100 mm;59,40;TRUE
18;A;1;3;3;Kiuas;Mikä on pisin aika, jonka päähän kiukaan voi ajastaa lämpenemään?;8 tuntia;59,68;TRUE
18;A;1;3;3;Kiuas;Saako löylyvetenä käyttää merivettä?;ei;18,20;TRUE
18;A;1;3;3;Agility;Olen osallistumassa ensimmäistä kertaa agility-kilpailuun. Koirani säkäkorkeus on 40cm, mihin kilpailuluokkaan (koko) minun pitää osallistua?;Medi (M);40,27;TRUE
18;A;1;3;3;Agility;Kuinka monta eri tasoluokkaa on olemassa?;3;17,34;TRUE
18;A;1;3;3;Agility;Onko agilitykilpailun tarkoituksena yhtenä osa-aluuena koiran ulkonäön arviointi?;ei;54,52;TRUE
18;A;1;3;3;Arkkupakastin;Tarvitsisin vastauksen muutamaan kysymykseen, jotta tiedän ostanko arkkupakastimen. Kuinka leveä pakastin on?;595 mm;62,24;TRUE
18;A;1;3;3;Arkkupakastin;Sitten kysymys asennuksesta. Voinko asentaa pakastimen varastoon, jossa on talvella +5 astetta lämmintä?;et voi;55,19;TRUE
18;A;1;3;3;Arkkupakastin;Entä mikä on alhaisin lämpötila, jolle pakastimen voi säätää käyttöpaneelista?;-24 astetta;47,14;TRUE
18;A;1;3;3;Taekwondon kilpailusäännöt;Lapseni on osallistumassa ensimmäiseen taekwondokilpailuun ja muutama asia on vielä epäselvä. Mihin kilpailuluokkaan hänen pitää osallistua? Hän on 9-vuotias.;Värivyöt, C-juniorit;66,45;TRUE
18;A;1;3;3;Taekwondon kilpailusäännöt;Käydäänkö tässä luokassa pyykkipoikaottelua?;kyllä;15,48;TRUE
18;A;1;3;3;Pyykinpesukone;Olen miettinyt pesukoneen ostoa, ja haluasin kysyä pari juttua ennen päätöstä. Mikä on koneen leveys?;600 mm;27,81;TRUE
